Par,h,fecha,Modelo,TRAIN_SIZE,K0,RMSE,MAE,WRMSE_short,WRMSE_long
USDBRL,1,2025-08-07,PM,132,7,0.27441448156448983,0.14514615384615384,0.46997954495218136,0.11880858298479388
USDBRL,1,2025-08-07,PA,132,7,0.670543727599502,0.5554011448309977,0.7249092526765023,0.678228824098451
USDBRL,1,2025-08-07,VAR1,132,7,7.124487177089491,5.135231502365737,4.378297205999286,9.098041634608727
USDBRL,1,2025-08-07,ARHinc,132,7,0.6800084517977929,0.5637059097635813,0.7500628920710553,0.6799622427041956
USDBRL,1,2025-08-07,KernelARH,132,7,0.6255268108179886,0.5065913852549105,0.5747827422138456,0.6741085853724279
USDBRL,5,2025-08-13,PM,132,6,0.5152634501659545,0.29365384615384593,0.9005838230467816,0.22930905510010946
USDBRL,5,2025-08-13,PA,132,6,0.8128816529666135,0.6530580633838118,1.0761705694687296,0.7139542093877238
USDBRL,5,2025-08-13,VAR1,132,6,7.111007119588409,5.400232984158734,10.26405560617594,4.069806819909957
USDBRL,5,2025-08-13,ARHinc,132,6,0.8280797532170738,0.6647647323083011,1.1103443819196515,0.7172741417749713
USDBRL,5,2025-08-13,KernelARH,132,6,0.9351748963851038,0.7496871960125245,1.29719075890711,0.7558968264968992
USDBRL,10,2025-08-20,PM,132,5,0.9013174438650263,0.6455000000000001,1.378674418601484,0.5013235950668504
USDBRL,10,2025-08-20,PA,132,5,1.0732295652921786,0.8315072335246957,1.4213048516330846,0.8534488512844446
USDBRL,10,2025-08-20,VAR1,132,5,8.221851750089604,6.428452995529081,11.570673612312847,4.893443808546196
USDBRL,10,2025-08-20,ARHinc,132,5,1.0763529824812166,0.8324620330188167,1.4272905836636176,0.8536814083281115
USDBRL,10,2025-08-20,KernelARH,132,5,1.0639231861768312,0.881423518684058,1.2555150473366734,0.8947606182259953
USDBRL,1,2025-08-08,PM,132,7,0.05943726492309741,0.040269230769230994,0.09747940897489712,0.03447378547528844
USDBRL,1,2025-08-08,PA,132,7,0.6181376336123514,0.5045985478944908,0.5614834276231772,0.6723615853482552
USDBRL,1,2025-08-08,VAR1,132,7,13.780942849220516,10.69481278725963,10.095878968868666,16.76118619890252
USDBRL,1,2025-08-08,ARHinc,132,7,0.6321014166241704,0.5126457769425461,0.5764201995453612,0.6786230492352889
USDBRL,1,2025-08-08,KernelARH,132,7,0.6221372243113553,0.5118835175234454,0.5596742688913375,0.6743918178544511
USDBRL,5,2025-08-14,PM,132,6,0.18040915037342622,0.11298461538461553,0.30855148154853745,0.09748815048538034
USDBRL,5,2025-08-14,PA,132,6,0.66005626617648006,0.5432526892809354,0.6800110593567503,0.684782078310779
USDBRL,5,2025-08-14,VAR1,132,6,8.095518520540367,6.810269953789893,7.239172559200522,7.433946102456166
USDBRL,5,2025-08-14,ARHinc,132,6,0.6526004614508699,0.5298476683254069,0.6196016982756729,0.6878013283041289
USDBRL,5,2025-08-14,KernelARH,132,6,0.9004720447513667,0.732420503107007,1.193163326533554,0.7529944801716081
USDBRL,10,2025-08-21,PM,132,5,0.9407655740856037,0.6374615384615383,1.5013746326294408,0.48793307852198853
USDBRL,10,2025-08-21,PA,132,5,1.0880171171413633,0.8417508386243938,1.4661990257454427,0.8491272145192914
USDBRL,10,2025-08-21,VAR1,132,5,13.739213430568723,11.118132353684608,17.839638814189893,9.192300533679086
USDBRL,10,2025-08-21,ARHinc,132,5,1.2467073847006538,0.9625210490889613,1.7301740833954176,0.9191888986590029
USDBRL,10,2025-08-21,KernelARH,132,5,1.1849758447059275,0.9722390647656115,1.4406709857085325,0.9479821619456879
USDBRL,1,2025-08-11,PM,132,7,0.1055439208612662,0.058738461538461566,0.14085741947339672,0.05920694940656299
USDBRL,1,2025-08-11,PA,132,7,0.630673930911419,0.5167039667299608,0.5799108337337824,0.6772570620439535
