"pair","pair_label","date","raw_min_pct","raw_max_pct","fitted_node_min_pct","fitted_node_max_pct","dense_bspline_min_pct","dense_bspline_max_pct","dense_negative_share","overshoot_below_nodes_pp","overshoot_above_nodes_pp"
"usdpen","USD/PEN","2025-05-06",6.7775,16.2825,6.60732246494972,14.8245058005503,-1.54660055382886,19.3763116346355,0.0130210282122278,8.15392301877858,4.55180583408516
"usdcop","USD/COP","2025-02-18",12.5575,18.24875,11.8886577795428,17.4110839172728,5.39139284404948,20.954448253928,0,6.49726493549334,3.54336433665518
"usdclp","USD/CLP","2025-08-11",13.1375,17.68,13.029469520584,16.9284037307195,11.5551144333058,26.6081533539238,0,1.47435508727817,9.67974962320424
"usdbrl","USD/BRL","2025-10-09",8.4075,20.89625,8.1777250282186,20.1086484816805,0.0167766603515743,25.5253742610667,0,8.16094836786702,5.41672577938624
"usdars","USD/ARS","2026-01-20",7.22,29.3775,7.36030631545417,27.7662461235999,-3.55213271479001,123.12174800373,0.0303075656663923,10.9124390302442,95.3555018801305
"usdmxn","USD/MXN","2025-12-04",5.76875,16.4825,5.37549948012862,15.6960130497291,1.01821236405549,19.9873388097177,0,4.35728711607313,4.29132575998862
"eurusd","EUR/USD","2025-05-15",7.22,9.7625,7.1789306385106,9.29047416627525,2.40887676831284,10.4266366284702,0,4.77005387019777,1.136162462195
"usdzar","USD/ZAR","2025-04-18",13.3425,19.6625,12.9667927335073,19.07286623735,12.4291252862739,19.9938232182995,0,0.537667447233408,0.920956980949562
