moneda,fecha,PC,score,score_z
usdcop,2026-03-25,PC2,2.043216147706857,1.429223598823296
usdcop,2026-03-26,PC2,1.73975234738597,1.2169515759665943
usdcop,2026-03-27,PC2,2.375248951237798,1.6614795541819471
usdcop,2025-02-04,PC3,-0.7018681436396402,-0.9432092117557829
usdcop,2025-02-05,PC3,-1.0019768814776697,-1.346511924127589
usdcop,2025-02-06,PC3,-0.5742723058625676,-0.7717388712600007
usdcop,2025-02-07,PC3,-0.3196025205850262,-0.4294995352730206
usdcop,2025-02-10,PC3,-0.03839915928887121,-0.05160291301600264
usdcop,2025-02-11,PC3,0.16360724032883942,0.21986445400966317
usdcop,2025-02-12,PC3,-0.06764486547374342,-0.09090490973411763
usdcop,2025-02-13,PC3,-0.2235726311160003,-0.3004492611269702
usdcop,2025-02-14,PC3,-0.23200627385740477,-0.3117828564673995
usdcop,2025-02-17,PC3,0.12703348668322959,0.17071462200825874
usdcop,2025-02-18,PC3,0.06449850008042679,0.08667664998274377
usdcop,2025-02-19,PC3,-0.14398536531342823,-0.19349549363701274
usdcop,2025-02-20,PC3,-0.28474861974826104,-0.38266093655220684
usdcop,2025-02-21,PC3,0.0685853419833242,0.09216877405866068
usdcop,2025-02-24,PC3,0.1805140870889815,0.24258480932200938
usdcop,2025-02-25,PC3,-0.27516936007589876,-0.3697877978485193
usdcop,2025-02-26,PC3,-0.9279378226981473,-1.2470141439484836
usdcop,2025-02-27,PC3,-0.7905006277111748,-1.0623184435889226
usdcop,2025-02-28,PC3,-1.043259937486933,-1.4019903769826303
usdcop,2025-03-03,PC3,-0.7622851877607779,-1.0244009755913717
usdcop,2025-03-04,PC3,-0.9641292362274803,-1.2956501661652953
usdcop,2025-03-05,PC3,-0.977887153626194,-1.314138816124175
usdcop,2025-03-06,PC3,-0.8529321806526855,-1.1462174157424239
usdcop,2025-03-07,PC3,-1.0745213193636207,-1.4440011501250087
usdcop,2025-03-10,PC3,-0.5415689638566307,-0.7277903123821997
usdcop,2025-03-11,PC3,-0.4725067734962303,-0.6349807231135264
usdcop,2025-03-12,PC3,-0.8333087280978172,-1.1198463353850463
usdcop,2025-03-13,PC3,-0.5854963240568445,-0.7868223273901765
usdcop,2025-03-14,PC3,-0.29746343571561673,-0.39974780914340236
usdcop,2025-03-17,PC3,-0.07169448450907027,-0.09634701166285681
usdcop,2025-03-18,PC3,-0.05395493039633114,-0.07250761817676844
usdcop,2025-03-19,PC3,-0.19489845304082604,-0.2619153154776059
usdcop,2025-03-20,PC3,0.4248997036171009,0.5710037108191088
usdcop,2025-03-21,PC3,0.26616428183275326,0.35768627589103547
usdcop,2025-03-24,PC3,0.51294379970555,0.6893222343536004
usdcop,2025-03-25,PC3,0.7418883249845776,0.9969905438232851
usdcop,2025-03-26,PC3,0.27366189058320534,0.36776197700904784
usdcop,2025-03-27,PC3,0.16809981659020976,0.22590182634610517
usdcop,2025-03-28,PC3,0.3536696176494545,0.4752807835888693
usdcop,2025-03-31,PC3,0.6107118951760275,0.820708405815059
usdcop,2025-04-01,PC3,0.16059507050685004,0.21581653368556897
usdcop,2025-04-02,PC3,0.6106514862682814,0.8206272249853339
usdcop,2025-04-03,PC3,0.4916930929566052,0.6607643598531491
usdcop,2025-04-04,PC3,1.2182656487895287,1.6371727264115494
usdcop,2025-04-07,PC3,1.6401594693492183,2.204136965408344
usdcop,2025-04-08,PC3,1.7328768466674918,2.32873570260553
usdcop,2025-04-09,PC3,1.0642791200058765,1.4302371164238004
usdcop,2025-04-10,PC3,0.9597747627618813,1.2897983840003466
usdcop,2025-04-11,PC3,1.1092038027063977,1.490609388541187
usdcop,2025-04-14,PC3,1.2619607371030028,1.6958926016177842
usdcop,2025-04-15,PC3,0.9443171233487423,1.2690255536352777
usdcop,2025-04-16,PC3,0.3927929286768156,0.5278568517432604
usdcop,2025-04-17,PC3,0.3222550239052977,0.4330641158692021
usdcop,2025-04-18,PC3,0.36477725180888587,0.4902078364191343
usdcop,2025-04-21,PC3,0.3407181590981477,0.45787589761140024
usdcop,2025-04-22,PC3,0.5749885300821916,0.7727013729602941
usdcop,2025-04-23,PC3,0.4500664016641586,0.6048241109078877
usdcop,2025-04-24,PC3,0.12836484386430064,0.17250377338762118
usdcop,2025-04-25,PC3,0.32350667902911123,0.4347461592179716
usdcop,2025-04-28,PC3,0.5978780127097963,0.8034615250804984
usdcop,2025-04-29,PC3,0.4437168706800031,0.5962912601597005
usdcop,2025-04-30,PC3,0.5063225203691529,0.680424193147011
usdcop,2025-05-01,PC3,0.43563480767247514,0.585430137101514
usdcop,2025-05-02,PC3,0.7237847992915695,0.9726620252067317
usdcop,2025-05-05,PC3,0.8258626706320537,1.1098399117332356
usdcop,2025-05-06,PC3,0.9441046117281374,1.268739968771545
usdcop,2025-05-07,PC3,1.2744089764929807,1.7126212338675428
usdcop,2025-05-08,PC3,1.1106251297163705,1.4925194463502958
usdcop,2025-05-09,PC3,0.8839650434723628,1.1879210923431167
usdcop,2025-05-12,PC3,0.8923397101379367,1.1991754323725583
usdcop,2025-05-13,PC3,0.8138723896684217,1.0937267093334353
usdcop,2025-05-14,PC3,0.7289886782835525,0.9796552854744621
usdcop,2025-05-15,PC3,0.11246803969852034,0.1511407691502611
usdcop,2025-05-16,PC3,0.12319542425543871,0.16555682154389573
usdcop,2025-05-19,PC3,0.1707944387543774,0.22952300857310357
usdcop,2025-05-20,PC3,-0.021574110048309225,-0.02899248173235882
usdcop,2025-05-21,PC3,-0.5590657646989105,-0.7513034806036767
usdcop,2025-05-22,PC3,-0.2494963637051689,-0.33528700608345247
usdcop,2025-05-23,PC3,-1.3166085640304812,-1.7693313724574748
usdcop,2025-05-26,PC3,-0.549890986766741,-0.7389739068228227
usdcop,2025-05-27,PC3,-1.063155585757811,-1.4287272489905727
usdcop,2025-05-28,PC3,-0.9093541809738178,-1.2220404188675
usdcop,2025-05-29,PC3,-1.500264537758898,-2.016138422733802
usdcop,2025-05-30,PC3,-1.2160224000001576,-1.6341581246782015
usdcop,2025-06-02,PC3,-1.4949325205813584,-2.008972963288648
usdcop,2025-06-03,PC3,-1.3652824497488334,-1.8347420308518376
usdcop,2025-06-04,PC3,-1.3621113372980687,-1.830480514636606
usdcop,2025-06-05,PC3,-1.2810107359144804,-1.7214930431333988
usdcop,2025-06-06,PC3,-1.3055558471595297,-1.7544781205153799
usdcop,2025-06-09,PC3,-1.2784536051544582,-1.7180566294560238
usdcop,2025-06-10,PC3,-0.5844131161214537,-0.785366652685225
usdcop,2025-06-11,PC3,-0.8584572082223175,-1.1536422532223782
usdcop,2025-06-12,PC3,-0.9448907244208802,-1.2697963904655476
usdcop,2025-06-13,PC3,-1.5532361130806263,-2.0873245539999647
usdcop,2025-06-16,PC3,-0.9226740288752467,-1.2399403668187838
usdcop,2025-06-17,PC3,-0.4619979544591999,-0.6208583911481498
usdcop,2025-06-18,PC3,-0.7675975747897132,-1.031540054957647
usdcop,2025-06-19,PC3,-0.8124916730713503,-1.0918712260421841
usdcop,2025-06-20,PC3,-0.6457815744271903,-0.8678369794976932
usdcop,2025-06-23,PC3,-0.8156959345229366,-1.0961772897172466
usdcop,2025-06-24,PC3,-0.7733210287309716,-1.039231548765103
usdcop,2025-06-25,PC3,-0.6885437624573109,-0.9253031717310185
usdcop,2025-06-26,PC3,-0.7559038280990641,-1.0158253517067442
usdcop,2025-06-27,PC3,-0.730796600606104,-0.9820848714361838
usdcop,2025-06-30,PC3,-0.9379563154755345,-1.2604775483801745
usdcop,2025-07-01,PC3,-0.467423761743008,-0.6281498909229665
usdcop,2025-07-02,PC3,-0.9877978323868567,-1.3274573341200693
usdcop,2025-07-03,PC3,-0.9817992710908708,-1.3193961358409798
usdcop,2025-07-04,PC3,-0.9281227956066807,-1.2472627207685532
usdcop,2025-07-07,PC3,-0.8569493817090109,-1.151615952598866
usdcop,2025-07-08,PC3,-0.7475288991104905,-1.004570659153154
usdcop,2025-07-09,PC3,-0.6302965946708705,-0.8470274076680426
usdcop,2025-07-10,PC3,-1.0750473057530963,-1.4447079997125094
usdcop,2025-07-11,PC3,-0.8259232403997725,-1.1099213087354804
usdcop,2025-07-14,PC3,-0.5965724710981086,-0.8017070660903929
usdcop,2025-07-15,PC3,-0.9145849452085855,-1.2290698090107415
usdcop,2025-07-16,PC3,-0.9720936018265605,-1.306353120939519
usdcop,2025-07-17,PC3,-0.9508519711248672,-1.2778074433331017
usdcop,2025-07-18,PC3,-1.0511845040463312,-1.4126398476071782
usdcop,2025-07-21,PC3,-0.8169994453267585,-1.0979290195954718
usdcop,2025-07-22,PC3,-0.9427340404054976,-1.2668981192609212
usdcop,2025-07-23,PC3,-1.3162057180600253,-1.7687900057724413
usdcop,2025-07-24,PC3,-1.3600890704556656,-1.8277628806598143
usdcop,2025-07-25,PC3,-1.3128908172711433,-1.764335258839611
usdcop,2025-07-28,PC3,-1.0853110636197036,-1.4585010049297193
usdcop,2025-07-29,PC3,-0.45217570806661617,-0.607658713457155
usdcop,2025-07-30,PC3,-0.5005295252969754,-0.6726392461234827
usdcop,2025-07-31,PC3,-0.5013867390695785,-0.6737912173791811
usdcop,2025-08-01,PC3,-0.9801524604117217,-1.3171830606121533
usdcop,2025-08-04,PC3,-0.10097159262403496,-0.13569120803057627
usdcop,2025-08-05,PC3,-0.17253400634642177,-0.23186073566921697
usdcop,2025-08-06,PC3,-0.32177200338555445,-0.4324150061926619
usdcop,2025-08-07,PC3,-0.29137827462138954,-0.39157023326806834
usdcop,2025-08-08,PC3,-0.13056309779091152,-0.17545790853699958
usdcop,2025-08-11,PC3,-0.023778361619347196,-0.0319546768478813
usdcop,2025-08-12,PC3,0.2586610671188447,0.34760304116942414
usdcop,2025-08-13,PC3,0.21592543834792685,0.29017254073685156
usdcop,2025-08-14,PC3,0.2756122740511495,0.37038301013342007
usdcop,2025-08-15,PC3,-0.2600861932906878,-0.34951820450227356
usdcop,2025-08-18,PC3,0.3344940456018752,0.44951158981669875
usdcop,2025-08-19,PC3,0.45515440136215507,0.6116616461743762
usdcop,2025-08-20,PC3,0.3621702788590651,0.4867044420517564
usdcop,2025-08-21,PC3,0.328161628541762,0.44100173770572326
usdcop,2025-08-22,PC3,0.49381922421604163,0.6636215725753324
usdcop,2025-08-25,PC3,0.5786102500983771,0.7775684405322059
usdcop,2025-08-26,PC3,0.665512817966203,0.8943529153384169
usdcop,2025-08-27,PC3,0.6537421426427114,0.8785348311379692
usdcop,2025-08-28,PC3,0.5703193931764724,0.7664267286694365
usdcop,2025-08-29,PC3,0.341828151900764,0.45936756730163747
usdcop,2025-09-01,PC3,0.46976264624669284,0.6312930132160962
usdcop,2025-09-02,PC3,0.1839429081363198,0.24719264859583753
usdcop,2025-09-03,PC3,0.44161713257694796,0.593469516020116
usdcop,2025-09-04,PC3,0.1353046626182406,0.18182988547284568
usdcop,2025-09-05,PC3,0.0511095946889902,0.06868389875878518
usdcop,2025-09-08,PC3,0.16323131128847457,0.2193592597832948
usdcop,2025-09-09,PC3,-0.3797814768018893,-0.5103713434209856
usdcop,2025-09-10,PC3,-0.24482461079360698,-0.32900884625932675
usdcop,2025-09-11,PC3,-0.7555064679781621,-1.0152913572096074
usdcop,2025-09-12,PC3,-1.2912346840948112,-1.7352325498934504
usdcop,2025-09-15,PC3,-0.2540447098947676,-0.3413993251324937
usdcop,2025-09-16,PC3,-0.2666552347661047,-0.35834604558348987
usdcop,2025-09-17,PC3,-0.36354678519292327,-0.48855426735854346
usdcop,2025-09-18,PC3,-0.3006862156845359,-0.4040787590257884
usdcop,2025-09-19,PC3,-0.386652556854299,-0.5196050806391144
usdcop,2025-09-22,PC3,-0.5288372783204232,-0.7106807695318058
usdcop,2025-09-23,PC3,-0.5162726972495978,-0.6937957908997802
usdcop,2025-09-24,PC3,-0.583766584884717,-0.7844978082680732
usdcop,2025-09-25,PC3,-0.7026304008298361,-0.9442335751066988
usdcop,2025-09-26,PC3,-0.7770780520516305,-1.0442804443973375
usdcop,2025-09-29,PC3,-0.7004905510150529,-0.9413579266314579
usdcop,2025-09-30,PC3,-0.5599666884481352,-0.7525141917423128
usdcop,2025-10-01,PC3,-0.6133204808729615,-0.8242139674811586
usdcop,2025-10-02,PC3,-0.6480720327256847,-0.8709150239792101
usdcop,2025-10-03,PC3,-0.6478356226640039,-0.8705973230692174
usdcop,2025-10-06,PC3,-0.3921506034931461,-0.5269936596527333
usdcop,2025-10-07,PC3,-0.33482620045333883,-0.4499579578681141
usdcop,2025-10-08,PC3,-0.40090128299495287,-0.538753306518063
usdcop,2025-10-09,PC3,-0.437922014850841,-0.588503812548071
usdcop,2025-10-10,PC3,-1.0109018341518532,-1.3585057689160431
usdcop,2025-10-13,PC3,-0.227750112467209,-0.3060631915042136
usdcop,2025-10-14,PC3,-0.18660575818863503,-0.25077113370251414
usdcop,2025-10-15,PC3,-0.15723027705352585,-0.21129473823211514
usdcop,2025-10-16,PC3,-0.5637396237513191,-0.757584470776303
usdcop,2025-10-17,PC3,-0.787942824865614,-1.0588811267258469
usdcop,2025-10-20,PC3,-0.7744526801386804,-1.0407523244861838
usdcop,2025-10-21,PC3,-0.671680633119656,-0.9026415663077758
usdcop,2025-10-22,PC3,-0.7139034709738563,-0.9593829499586057
usdcop,2025-10-23,PC3,-0.9751896723018193,-1.3105137915996317
usdcop,2025-10-24,PC3,-1.0877894833029609,-1.46183164231087
usdcop,2025-10-27,PC3,-0.06786506871595516,-0.09120083102417015
usdcop,2025-10-28,PC3,-0.0752626194207051,-0.10114206860900782
usdcop,2025-10-29,PC3,0.005992829315529467,0.008053495326881661
usdcop,2025-10-30,PC3,-0.1939989611739756,-0.26070652858166105
usdcop,2025-10-31,PC3,-0.24034806331586736,-0.3229930142884231
usdcop,2025-11-03,PC3,0.07858369782442681,0.10560511736217178
usdcop,2025-11-04,PC3,0.02470032788674976,0.033193666085711074
usdcop,2025-11-05,PC3,-0.07036347372722411,-0.09455832579392222
usdcop,2025-11-06,PC3,0.15123289937757828,0.20323513056706952
usdcop,2025-11-07,PC3,0.18161138232077237,0.24405941531463043
usdcop,2025-11-10,PC3,0.5832297959727543,0.7837764416536788
usdcop,2025-11-11,PC3,0.44219970938627323,0.5942524149422147
usdcop,2025-11-12,PC3,0.3415704188692819,0.45902121140605995
usdcop,2025-11-13,PC3,-0.040682777921056984,-0.05467176597582676
usdcop,2025-11-14,PC3,-0.23171129606059168,-0.31138644899722323
usdcop,2025-11-17,PC3,-0.34308358281865464,-0.46105468477121525
usdcop,2025-11-18,PC3,-0.2884606669960192,-0.38764939085133204
usdcop,2025-11-19,PC3,-0.12667046325272882,-0.17022677105386325
usdcop,2025-11-20,PC3,0.09398668916044023,0.12630450862017084
usdcop,2025-11-21,PC3,0.027206664829050292,0.036561820222872535
usdcop,2025-11-24,PC3,-0.14097639846674764,-0.18945187764820381
usdcop,2025-11-25,PC3,-0.3951361871379352,-0.5310058520021815
usdcop,2025-11-26,PC3,-0.4097293875057138,-0.5506170013905969
usdcop,2025-11-27,PC3,-0.8740604852384248,-1.1746107994493828
usdcop,2025-11-28,PC3,-0.10477092640941921,-0.1407969628042953
usdcop,2025-12-01,PC3,-0.03362021440606163,-0.045180702695179945
usdcop,2025-12-02,PC3,0.02194458687296631,0.029490348969856472
usdcop,2025-12-03,PC3,0.009269590323225703,0.01245698791332978
usdcop,2025-12-04,PC3,-0.22664765039539284,-0.30458164202633586
usdcop,2025-12-05,PC3,-0.47107176572363174,-0.6330522803393077
usdcop,2025-12-08,PC3,-0.4847192106949746,-0.6513924713432034
usdcop,2025-12-09,PC3,-0.4225851759206893,-0.567893320550074
usdcop,2025-12-10,PC3,-0.6577658386443035,-0.8839420962609069
usdcop,2025-12-11,PC3,-0.4024620220037321,-0.5408507138780742
usdcop,2025-12-12,PC3,-0.3923305328483479,-0.5272354586670204
usdcop,2025-12-15,PC3,0.047565318218835556,0.06392090410522595
usdcop,2025-12-16,PC3,0.21280494989833115,0.28597905585296235
usdcop,2025-12-17,PC3,0.6850770717906586,0.9206444411692705
usdcop,2025-12-18,PC3,1.046705580518061,1.406620822568224
usdcop,2025-12-19,PC3,1.9014977402257165,2.5553377809871747
usdcop,2025-12-22,PC3,1.5256518672871018,2.0502553196037914
usdcop,2025-12-23,PC3,1.3487676120255245,1.8125484789540447
usdcop,2025-12-24,PC3,0.7079655214551293,0.9514032051365116
usdcop,2025-12-25,PC3,0.5228626437429842,0.702651725299809
usdcop,2025-12-26,PC3,0.7603603289257557,1.0218142438797644
usdcop,2025-12-29,PC3,0.8804113180384474,1.1831453996497028
usdcop,2025-12-30,PC3,0.7196366562623591,0.9670875212884564
usdcop,2025-12-31,PC3,0.6886595164792891,0.9254587283848145
usdcop,2026-01-01,PC3,0.15288696866111565,0.20545796030973948
usdcop,2026-01-02,PC3,0.2695861622975709,0.3622847880263864
usdcop,2026-01-05,PC3,0.5682376733716457,0.76362919851509
usdcop,2026-01-06,PC3,0.5775221251591041,0.7761061580856179
usdcop,2026-01-07,PC3,0.5646766896228625,0.7588437516969063
usdcop,2026-01-08,PC3,0.7284967158058021,0.9789941591004311
usdcop,2026-01-09,PC3,0.9643952157585243,1.2960076041628672
usdcop,2026-01-12,PC3,1.4779064219885216,1.986092350771109
usdcop,2026-01-13,PC3,1.3436367312415056,1.8056533177136278
usdcop,2026-01-14,PC3,1.4475865994800243,1.9453468971585313
usdcop,2026-01-15,PC3,1.1813725851237913,1.5875937879531565
usdcop,2026-01-16,PC3,0.6582210407208663,0.8845538219756556
usdcop,2026-01-19,PC3,0.37662567113369094,0.5061303973063531
usdcop,2026-01-20,PC3,0.3207334190145603,0.4310192991004088
usdcop,2026-01-21,PC3,0.40063650192031347,0.5383974790724683
usdcop,2026-01-22,PC3,0.11630417315019398,0.156295977349881
usdcop,2026-01-23,PC3,-0.1081210031395987,-0.14529898111162046
usdcop,2026-01-26,PC3,-0.2715839184251972,-0.36496948314966765
usdcop,2026-01-27,PC3,0.7596150754390272,1.0208127310455584
usdcop,2026-01-28,PC3,0.7436046154179086,0.9992969897867271
usdcop,2026-01-29,PC3,0.67392736623466,0.905660850470528
usdcop,2026-01-30,PC3,0.656055165108816,0.8816431985953018
usdcop,2026-02-02,PC3,1.1225130610138252,1.5084951056106428
usdcop,2026-02-03,PC3,1.164238739744027,1.564568379346935
usdcop,2026-02-04,PC3,1.006775917959075,1.3529611346493027
usdcop,2026-02-05,PC3,0.9027726800710858,1.213195834119086
usdcop,2026-02-06,PC3,0.8421481368950855,1.1317252215827112
usdcop,2026-02-09,PC3,0.9183512630894529,1.2341311951868057
usdcop,2026-02-10,PC3,0.4938002039351999,0.6635960120704674
usdcop,2026-02-11,PC3,0.24372421159170787,0.32753006898008613
usdcop,2026-02-12,PC3,0.20645058648715295,0.2774397110221982
usdcop,2026-02-13,PC3,0.2863482636398601,0.3848106264444763
usdcop,2026-02-16,PC3,-0.058145752585886404,-0.07813947671008373
usdcop,2026-02-17,PC3,0.6908628447136622,0.9284196826694833
usdcop,2026-02-18,PC3,-0.08529231780523072,-0.11462053175503398
usdcop,2026-02-19,PC3,0.5787206979305464,0.7777168664347982
usdcop,2026-02-20,PC3,-0.21213213913282378,-0.28507489555227244
usdcop,2026-02-23,PC3,-0.6971372923820387,-0.9368516323072031
usdcop,2026-02-24,PC3,0.494589242601346,0.6646563658492858
usdcop,2026-02-25,PC3,0.3687493489120278,0.49554576008987367
usdcop,2026-02-26,PC3,0.006450774860600386,0.00866890786627052
usdcop,2026-02-27,PC3,0.08529280877926806,0.11462119155309125
usdcop,2026-03-02,PC3,0.17005720259401103,0.22853226986527295
usdcop,2026-03-03,PC3,0.7146208087155003,0.9603469480713467
usdcop,2026-03-04,PC3,0.2128095763557788,0.2859852731422381
usdcop,2026-03-05,PC3,0.2781910506234618,0.3738485126499636
usdcop,2026-03-06,PC3,0.10081754242463345,0.13548418685649655
usdcop,2026-03-09,PC3,0.8547998258241025,1.148727260570029
usdcop,2026-03-10,PC3,1.2338840838500935,1.6581616428566557
usdcop,2026-03-11,PC3,1.4565723463704119,1.9574224405755167
usdcop,2026-03-12,PC3,1.016239465009152,1.3656787723343944
usdcop,2026-03-13,PC3,0.6391271107014879,0.8588943432742762
usdcop,2026-03-16,PC3,1.0896762740156327,1.4643672159752077
usdcop,2026-03-17,PC3,1.1839587394804454,1.5910692051441537
usdcop,2026-03-18,PC3,1.7530056939852836,2.355785960384311
usdcop,2026-03-19,PC3,1.1271488585552498,1.5147249466207109
usdcop,2026-03-20,PC3,1.5120615921387512,2.0319919565684668
usdcop,2026-03-23,PC3,1.3780720450864326,1.8519293960946872
usdcop,2026-03-24,PC3,1.5538875152687586,2.0881999442708796
usdcop,2026-03-25,PC3,1.2699842550443252,1.7066750485795439
usdcop,2026-03-26,PC3,1.3438477449939503,1.8059368896593224
usdcop,2026-03-27,PC3,1.0542489962102042,1.4167580815867578
usdclp,2025-02-04,PC1,5.742351255824973,0.3721455897234953
usdclp,2025-02-05,PC1,7.3901220073461955,0.4789329649179262
usdclp,2025-02-06,PC1,3.1110505300489626,0.20161841074947165
usdclp,2025-02-07,PC1,2.53565129369793,0.16432840904135762
usdclp,2025-02-10,PC1,-0.9308458567372173,-0.0603254947084176
usdclp,2025-02-11,PC1,-2.0254191191306568,-0.1312617008166342
usdclp,2025-02-12,PC1,-1.9782620099728296,-0.1282055815694194
usdclp,2025-02-13,PC1,-1.2267385502154584,-0.079501465665895
usdclp,2025-02-14,PC1,-1.8191870676868351,-0.11789638319929156
usdclp,2025-02-17,PC1,-4.529150586763849,-0.2935214759542955
usdclp,2025-02-18,PC1,-1.6372947134427842,-0.10610845271216177
usdclp,2025-02-19,PC1,-0.698447786958945,-0.0452644312389012
usdclp,2025-02-20,PC1,0.04249051657769276,0.0027536905432980533
usdclp,2025-02-21,PC1,0.6521836622280243,0.04226618379390797
usdclp,2025-02-24,PC1,0.6179637176651127,0.04004848569737443
usdclp,2025-02-25,PC1,0.10962092956369615,0.007104223280862007
usdclp,2025-02-26,PC1,2.0345780998729612,0.13185526852744825
usdclp,2025-02-27,PC1,0.9222473323279505,0.05976824859189112
usdclp,2025-02-28,PC1,3.310289393189581,0.21453051955578883
usdclp,2025-03-03,PC1,3.6755439422116876,0.23820163674966263
usdclp,2025-03-04,PC1,5.793823037413098,0.3754813307222371
usdclp,2025-03-05,PC1,6.806480153599131,0.44110878242304824
usdclp,2025-03-06,PC1,5.909951000904167,0.3830072565201294
usdclp,2025-03-07,PC1,6.748586901981212,0.4373568840621623
usdclp,2025-03-10,PC1,4.29077170375304,0.2780728128468796
usdclp,2025-03-11,PC1,0.38487851624461733,0.0249428911640445
usdclp,2025-03-12,PC1,1.1249562765132233,0.07290524356403477
usdclp,2025-03-13,PC1,4.816917538415693,0.31217084050105237
usdclp,2025-03-14,PC1,3.9932393134947475,0.2587905777655277
usdclp,2025-03-17,PC1,4.746420830649744,0.3076021476927691
usdclp,2025-03-18,PC1,5.197449210115994,0.3368320249295955
usdclp,2025-03-19,PC1,6.545367788669417,0.42418682646775985
usdclp,2025-03-20,PC1,4.631230756733753,0.3001370038731055
usdclp,2025-03-21,PC1,6.8653383800645305,0.44492321808227864
usdclp,2025-03-24,PC1,2.013142763982221,0.1304661048624967
usdclp,2025-03-25,PC1,2.241774674629956,0.1452830941804703
usdclp,2025-03-26,PC1,8.796530908701243,0.5700783593164712
usdclp,2025-03-27,PC1,9.721687838010316,0.6300351706827659
usdclp,2025-03-28,PC1,12.078358045732177,0.7827643203227851
usdclp,2025-03-31,PC1,10.387272099826209,0.6731698095422217
usdclp,2025-04-01,PC1,13.36165908292827,0.8659314412465822
usdclp,2025-04-02,PC1,12.382580764185711,0.8024801367057225
usdclp,2025-04-03,PC1,12.858145076238836,0.8333001185347569
usdclp,2025-04-04,PC1,17.609928900434685,1.1412498267139863
usdclp,2025-04-07,PC1,18.759365777493592,1.2157415889566925
usdclp,2025-04-08,PC1,20.406255338195518,1.3224718566593492
usdclp,2025-04-09,PC1,27.947843101032223,1.8112208900113953
usdclp,2025-04-10,PC1,25.217643861186197,1.6342843772642015
usdclp,2025-04-11,PC1,24.39618796766097,1.5810481375587873
usdclp,2025-04-14,PC1,14.79477828128388,0.9588078546626213
usdclp,2025-04-15,PC1,-3.97460969759204,-0.2575832449000222
usdclp,2025-04-16,PC1,0.03819049994922028,0.0024750185929535893
usdclp,2025-04-17,PC1,-7.980852704369056,-0.5172165553528276
usdclp,2025-04-18,PC1,-4.67588707790127,-0.3030310541036466
usdclp,2025-04-21,PC1,0.48738938320940456,0.03158633134039729
usdclp,2025-04-22,PC1,12.517494479822227,0.8112235141186611
usdclp,2025-04-23,PC1,16.342499867696308,1.059111325635243
usdclp,2025-04-24,PC1,17.256071278612293,1.1183173122291459
usdclp,2025-04-25,PC1,15.278845283950004,0.9901788718901261
usdclp,2025-04-28,PC1,0.6529015713752201,0.0423127094610169
usdclp,2025-04-29,PC1,-3.1701162523232,-0.20544629362687208
usdclp,2025-04-30,PC1,-2.952168702636426,-0.19132172760965044
usdclp,2025-05-01,PC1,1.798986457282837,0.11658723861083649
usdclp,2025-05-02,PC1,19.79412980125883,1.2828017269895493
usdclp,2025-05-05,PC1,18.067219589864887,1.170885546597969
usdclp,2025-05-06,PC1,17.896210280342988,1.1598029155458058
usdclp,2025-05-07,PC1,14.107435718779058,0.9142631217005016
usdclp,2025-05-08,PC1,14.38478839263706,0.9322375662748514
usdclp,2025-05-09,PC1,15.644735810222206,1.0138912049759305
usdclp,2025-05-12,PC1,10.965580313862324,0.7106483338899094
usdclp,2025-05-13,PC1,9.486414166744142,0.6147877475908841
usdclp,2025-05-14,PC1,-0.5967696536035915,-0.03867495817921528
usdclp,2025-05-15,PC1,-8.155362117599777,-0.5285260182550091
usdclp,2025-05-16,PC1,-4.877400232590279,-0.31609055333102537
usdclp,2025-05-19,PC1,-2.826880758060753,-0.18320216927158078
usdclp,2025-05-20,PC1,-2.2026232957725793,-0.1427458037354482
usdclp,2025-05-21,PC1,-0.3368768624191241,-0.021832039358789704
usdclp,2025-05-22,PC1,1.8677290042613073,0.12104224920574701
usdclp,2025-05-23,PC1,2.3168980855176784,0.15015163056937422
usdclp,2025-05-26,PC1,2.6834923862482927,0.17390957329297155
usdclp,2025-05-27,PC1,4.920522844478065,0.31888520818867055
usdclp,2025-05-28,PC1,6.226981776316522,0.40355312695197537
usdclp,2025-05-29,PC1,6.579017970937292,0.426367599876854
usdclp,2025-05-30,PC1,7.112195851589617,0.4609213545991219
usdclp,2025-06-02,PC1,4.88329141879624,0.3164723444941074
usdclp,2025-06-03,PC1,4.56157302198927,0.29562268254018587
usdclp,2025-06-04,PC1,7.36172130038719,0.47709239519849256
usdclp,2025-06-05,PC1,5.782392697656243,0.374740562639609
usdclp,2025-06-06,PC1,7.771711754388654,0.5036627202253022
usdclp,2025-06-09,PC1,2.168078843951145,0.1405070752386982
usdclp,2025-06-10,PC1,2.9363225027771245,0.19029478008784304
usdclp,2025-06-11,PC1,6.232700203690372,0.40392372210238064
usdclp,2025-06-12,PC1,-1.3429246499698613,-0.08703115911105212
usdclp,2025-06-13,PC1,-1.8704747551397172,-0.12122019357632938
usdclp,2025-06-16,PC1,-3.0647685822322215,-0.19861900824055326
usdclp,2025-06-17,PC1,-7.019865543143735,-0.4549376877081268
usdclp,2025-06-18,PC1,-3.38565881109873,-0.21941499896593739
usdclp,2025-06-19,PC1,-7.017669509400002,-0.45479536895467454
usdclp,2025-06-20,PC1,4.098042805648473,0.26558259651447946
usdclp,2025-06-23,PC1,4.32738790045203,0.28044580528619695
usdclp,2025-06-24,PC1,5.640512282584021,0.3655456930844409
usdclp,2025-06-25,PC1,2.4722678725824814,0.16022070827927448
