Par,basis_id,K_DELTA,K_TENOR,TRAIN_SIZE,h,fecha,Modelo,K0,RMSE,MAE,WRMSE_short,WRMSE_long
USDPEN,base_4x8,4,8,44,10,2026-03-11,PM,4,0.705211949863847,0.37673076923076904,1.1442511498722323,0.3652658319334911
USDPEN,base_4x8,4,8,44,10,2026-03-11,PA,4,1.037615546579168,0.8125957954771532,1.2060357525541547,0.8887106805938713
USDPEN,base_4x8,4,8,44,10,2026-03-11,VAR1,4,10.117835500150116,6.643267175137809,14.782970930015484,5.6725856212521055
USDPEN,base_4x8,4,8,44,10,2026-03-11,ARHinc,4,1.0400083570051293,0.8123124701119535,1.2144862509129057,0.8890736895427594
USDPEN,base_4x8,4,8,44,10,2026-03-11,KernelARH,4,1.0272067463951076,0.7995801154302127,1.1918156915772289,0.8750993645862005
USDPEN,base_4x8,4,8,44,1,2026-02-27,PM,4,0.297688773334217,0.1358461538461539,0.36472117318568437,0.1965519960150423
USDPEN,base_4x8,4,8,44,1,2026-02-27,PA,4,1.0290931711505418,0.8307390880049718,1.1870849721596157,0.8822531761153914
USDPEN,base_4x8,4,8,44,1,2026-02-27,VAR1,4,6.56844227442545,5.818314254125471,6.401935916724403,6.723720711066737
USDPEN,base_4x8,4,8,44,1,2026-02-27,ARHinc,4,1.026666522549242,0.8260460586852035,1.1857271984281765,0.8795316011664165
USDPEN,base_4x8,4,8,44,1,2026-02-27,KernelARH,4,1.0426952811691887,0.8081770413036113,1.2181437086899762,0.8864840902413182
USDPEN,base_4x8,4,8,44,5,2026-03-05,PM,4,0.6824094403148079,0.47323076923076934,1.1076350729107043,0.3819089983091518
USDPEN,base_4x8,4,8,44,5,2026-03-05,PA,4,1.0572855799599914,0.8382083938666913,1.2251006474216968,0.9241704680072264
USDPEN,base_4x8,4,8,44,5,2026-03-05,VAR1,4,11.236998260108441,10.017328282520012,11.110538933271174,11.54079941468005
USDPEN,base_4x8,4,8,44,5,2026-03-05,ARHinc,4,1.0618488804567188,0.840211666552112,1.2357840064860515,0.9227536029800258
USDPEN,base_4x8,4,8,44,5,2026-03-05,KernelARH,4,1.178527620022843,0.9210209240977483,1.3467892006640312,0.9890661332875142
USDPEN,base_4x8,4,8,44,10,2026-03-12,PM,4,0.6604064526428458,0.4033076923076921,0.9704235413777502,0.3577322574907932
USDPEN,base_4x8,4,8,44,10,2026-03-12,PA,4,1.0250655038491012,0.7920448438645104,1.1893609818081248,0.8600303958630893
USDPEN,base_4x8,4,8,44,10,2026-03-12,VAR1,4,5.347397960544694,4.384613265493416,5.667060198844161,5.480289049073757
USDPEN,base_4x8,4,8,44,10,2026-03-12,ARHinc,4,1.0246841687826216,0.7901719865996547,1.1901522429324993,0.8580320935437701
USDPEN,base_4x8,4,8,44,10,2026-03-12,KernelARH,4,1.0669195945167302,0.8088458869053983,1.2530941684962735,0.8757568738616892
USDPEN,base_4x8,4,8,44,1,2026-03-02,PM,4,0.5111580460844993,0.2404999999999999,0.9149517477761252,0.21265194585173314
USDPEN,base_4x8,4,8,44,1,2026-03-02,PA,4,1.0129226935143911,0.804267032041007,1.248842110695593,0.8579242512952859
USDPEN,base_4x8,4,8,44,1,2026-03-02,VAR1,4,5.628069821341667,4.81485669198418,7.217233748532261,4.466389187072314
USDPEN,base_4x8,4,8,44,1,2026-03-02,ARHinc,4,1.0069895967805897,0.8014795925398257,1.2277211932143777,0.8571955755401969
USDPEN,base_4x8,4,8,44,1,2026-03-02,KernelARH,4,1.0100507438575064,0.7933951925482913,1.2150821747089284,0.8593420698527701
USDPEN,base_4x8,4,8,44,5,2026-03-06,PM,4,0.5558537266085526,0.36365384615384644,0.9377313410089686,0.2934216590302725
USDPEN,base_4x8,4,8,44,5,2026-03-06,PA,4,1.066628075731098,0.8266665727926102,1.3153248130070387,0.8884796120460903
USDPEN,base_4x8,4,8,44,5,2026-03-06,VAR1,4,13.865787467571222,11.718131533523087,18.041251390669284,10.572699663242984
USDPEN,base_4x8,4,8,44,5,2026-03-06,ARHinc,4,1.0658921625997606,0.827533053741167,1.303506811408008,0.8897357651448332
USDPEN,base_4x8,4,8,44,5,2026-03-06,KernelARH,4,1.1082184278738705,0.862526031914773,1.3383305523051745,0.9149613355341466
USDPEN,base_4x8,4,8,44,10,2026-03-13,PM,4,0.6316497020927394,0.358346153846154,0.9478967878042434,0.3293599632214783
USDPEN,base_4x8,4,8,44,10,2026-03-13,PA,4,1.0427347752016223,0.7957257389101503,1.2236191440062367,0.8619481676866798
USDPEN,base_4x8,4,8,44,10,2026-03-13,VAR1,4,9.317919851177374,7.911592211020762,11.82880241676344,7.282804287363989
USDPEN,base_4x8,4,8,44,10,2026-03-13,ARHinc,4,1.0578129243136893,0.8041938438912066,1.2526273489858635,0.8663045681505731
USDPEN,base_4x8,4,8,44,10,2026-03-13,KernelARH,4,1.0972392967868057,0.8328038902609045,1.3110534040561665,0.8832379149059596
USDPEN,base_4x8,4,8,44,1,2026-03-03,PM,4,0.2033549142603791,0.17580769230769222,0.24194233486712483,0.18096535130612376
USDPEN,base_4x8,4,8,44,1,2026-03-03,PA,4,1.0294161367186199,0.8209843293402022,1.1632513527057566,0.9116905488092366
USDPEN,base_4x8,4,8,44,1,2026-03-03,VAR1,4,8.031169523369433,7.229663040174791,8.961990580471037,7.4914547418200765
USDPEN,base_4x8,4,8,44,1,2026-03-03,ARHinc,4,1.028768665043564,0.8157151167610829,1.171346467002205,0.9100166569653464
USDPEN,base_4x8,4,8,44,1,2026-03-03,KernelARH,4,1.0278986674132653,0.8149636176714001,1.1974446788358042,0.9015918584632366
USDPEN,base_4x8,4,8,44,5,2026-03-09,PM,4,0.5858522309750656,0.39915384615384625,0.9631034330656911,0.32519018849582115
USDPEN,base_4x8,4,8,44,5,2026-03-09,PA,4,1.0762411990548608,0.8316371472267352,1.2511153391929886,0.9150435121781668
USDPEN,base_4x8,4,8,44,5,2026-03-09,VAR1,4,14.685219857775344,13.241318899707329,16.583183062435968,13.421156485319546
USDPEN,base_4x8,4,8,44,5,2026-03-09,ARHinc,4,1.0660690522825227,0.8208069550300469,1.2258711640785904,0.9128139137788358
USDPEN,base_4x8,4,8,44,5,2026-03-09,KernelARH,4,1.099246328999297,0.8422810874111561,1.2815590483893173,0.9212031449764791
USDPEN,base_4x8,4,8,44,10,2026-03-16,PM,4,0.7716525411289524,0.459346153846154,1.3483603566309472,0.3618604972176763
USDPEN,base_4x8,4,8,44,10,2026-03-16,PA,4,1.1409650310563493,0.8666173431257849,1.4477506949197765,0.9034416998603351
USDPEN,base_4x8,4,8,44,10,2026-03-16,VAR1,4,5.607181903710885,4.812589853108853,5.235712809960438,5.917993840818191
USDPEN,base_4x8,4,8,44,10,2026-03-16,ARHinc,4,1.1304944852591226,0.8591687769797011,1.4240748881642404,0.9005894013658506
USDPEN,base_4x8,4,8,44,10,2026-03-16,KernelARH,4,1.1541870430695342,0.8666965118204107,1.4652003418371018,0.9016683275767654
USDPEN,base_4x8,4,8,44,1,2026-03-04,PM,4,0.2215139125688012,0.15838461538461537,0.3342252242393296,0.13823457901591354
USDPEN,base_4x8,4,8,44,1,2026-03-04,PA,4,1.108386151371763,0.8670955376909217,1.34021826410827,0.9364907011442568
USDPEN,base_4x8,4,8,44,1,2026-03-04,VAR1,4,4.255899091946641,3.7570540702127375,5.053239709179377,3.7998328243086905
USDPEN,base_4x8,4,8,44,1,2026-03-04,ARHinc,4,1.10611035526228,0.8670094687052333,1.336714305602849,0.9352111457426722
USDPEN,base_4x8,4,8,44,1,2026-03-04,KernelARH,4,1.1242994683778036,0.8713595633177207,1.3920958594803428,0.937245239060228
USDPEN,base_4x8,4,8,44,5,2026-03-10,PM,4,0.3949687183329061,0.2327692307692309,0.6846777443574382,0.18343428002008608
USDPEN,base_4x8,4,8,44,5,2026-03-10,PA,4,1.0758051169417562,0.8461105279422715,1.2658085875283744,0.9038363321953804
USDPEN,base_4x8,4,8,44,5,2026-03-10,VAR1,4,9.727081194201364,8.657889413414008,11.766427869743431,8.256231052820118
USDPEN,base_4x8,4,8,44,5,2026-03-10,ARHinc,4,1.0727360508568093,0.8456541973565576,1.258626679673339,0.9030340325788567
USDPEN,base_4x8,4,8,44,5,2026-03-10,KernelARH,4,1.108515716967592,0.8535904209115465,1.3220545533998846,0.9179801283570292
USDPEN,base_4x8,4,8,44,10,2026-03-17,PM,4,0.6118260813712945,0.3328461538461539,1.0817614814371683,0.26973589592757125
USDPEN,base_4x8,4,8,44,10,2026-03-17,PA,4,1.0821586848706235,0.8196337558629472,1.3308958611083563,0.8761620760648468
USDPEN,base_4x8,4,8,44,10,2026-03-17,VAR1,4,5.4227310239532445,4.842882372916562,6.390895562265413,4.717542677606262
USDPEN,base_4x8,4,8,44,10,2026-03-17,ARHinc,4,1.0759006447825086,0.8155970444184999,1.3178183920707747,0.8744710146703699
USDPEN,base_4x8,4,8,44,10,2026-03-17,KernelARH,4,1.1811767037319179,0.8833714085831086,1.4936632884992722,0.9152503068146547
USDPEN,base_4x8,4,8,44,1,2026-03-05,PM,4,0.2962067073203079,0.19661538461538475,0.4177787838712918,0.18372940348587796
USDPEN,base_4x8,4,8,44,1,2026-03-05,PA,4,1.0430004063349156,0.8275834985885404,1.22893406434167,0.9036278142537364
USDPEN,base_4x8,4,8,44,1,2026-03-05,VAR1,4,21.598376649807673,17.795927518237782,29.907812508902815,14.611733697018227
USDPEN,base_4x8,4,8,44,1,2026-03-05,ARHinc,4,1.0422169135940038,0.8291082781894892,1.2355635630989186,0.9013155323946059
USDPEN,base_4x8,4,8,44,1,2026-03-05,KernelARH,4,1.0400697232477931,0.8242469059786355,1.233691157263284,0.9011007728333393
USDPEN,base_4x8,4,8,44,5,2026-03-11,PM,4,0.4637303800535561,0.23523076923076908,0.8112925269978908,0.2101099181106882
USDPEN,base_4x8,4,8,44,5,2026-03-11,PA,4,1.0420677067335242,0.8192697789329244,1.2173952081158086,0.8780803431039166
USDPEN,base_4x8,4,8,44,5,2026-03-11,VAR1,4,40.32016499435518,32.418037775034996,56.287058840513254,26.315777441938668
USDPEN,base_4x8,4,8,44,5,2026-03-11,ARHinc,4,1.035109436783788,0.818260776576374,1.2020847496604323,0.8768561339328095
USDPEN,base_4x8,4,8,44,5,2026-03-11,KernelARH,4,1.0521346233469102,0.8119237724611993,1.2379472471001298,0.8810367636131232
USDPEN,base_4x8,4,8,44,10,2026-03-18,PM,4,0.8549045999408356,0.3916153846153843,1.5480640586025813,0.3590306237208137
USDPEN,base_4x8,4,8,44,10,2026-03-18,PA,4,1.111470923972062,0.8420753292462548,1.4621215026050738,0.8677105686508334
USDPEN,base_4x8,4,8,44,10,2026-03-18,VAR1,4,18.2753032496419,13.981473095513051,25.895069362912178,11.262073713650246
USDPEN,base_4x8,4,8,44,10,2026-03-18,ARHinc,4,1.0979337678597443,0.837763561338042,1.4336880910951406,0.8645566655885393
USDPEN,base_4x8,4,8,44,10,2026-03-18,KernelARH,4,1.180031339325068,0.8790389685458895,1.5764607250447464,0.8942207679902726
USDPEN,base_4x8,4,8,44,1,2026-03-06,PM,4,0.19483992443502474,0.14757692307692308,0.27954421453745554,0.13433322839757567
USDPEN,base_4x8,4,8,44,1,2026-03-06,PA,4,1.0794620637553025,0.8553990517333202,1.4028698693761228,0.8740138268077595
USDPEN,base_4x8,4,8,44,1,2026-03-06,VAR1,4,57.880973713235676,46.60995121407986,81.78778837410127,36.93400072852353
USDPEN,base_4x8,4,8,44,1,2026-03-06,ARHinc,4,1.082262247034191,0.8572686306026422,1.4093537365812991,0.8747695434778918
USDPEN,base_4x8,4,8,44,1,2026-03-06,KernelARH,4,1.0822811565099903,0.8577727407085497,1.4032586322695024,0.876763297281373
USDPEN,base_4x8,4,8,44,5,2026-03-12,PM,4,0.4920132307476793,0.2932692307692308,0.8362910122265764,0.2550860980121806
USDPEN,base_4x8,4,8,44,5,2026-03-12,PA,4,0.9588520880649118,0.7579267459047292,1.053735293281267,0.8416939160277045
USDPEN,base_4x8,4,8,44,5,2026-03-12,VAR1,4,144.0782591601081,112.86852177594523,205.58016611411642,88.6196111246553
USDPEN,base_4x8,4,8,44,5,2026-03-12,ARHinc,4,0.958471294507655,0.761107105369733,1.0513529834836788,0.842983697746526
USDPEN,base_4x8,4,8,44,5,2026-03-12,KernelARH,4,0.9809760676308635,0.768370568571237,1.1130295686861111,0.8409296955240996
USDPEN,base_4x8,4,8,44,10,2026-03-19,PM,4,1.0346851295479667,0.5318461538461539,1.8077322709630537,0.47008892880906117
USDPEN,base_4x8,4,8,44,10,2026-03-19,PA,4,1.1829500051665884,0.9061956195030545,1.5311442483363362,0.9011585294120329
USDPEN,base_4x8,4,8,44,10,2026-03-19,VAR1,4,108.83158026569201,81.16871072584868,157.3552161279287,63.74370236904041
USDPEN,base_4x8,4,8,44,10,2026-03-19,ARHinc,4,1.1756726920417664,0.9035694715153271,1.511290867717368,0.9019243285810928
USDPEN,base_4x8,4,8,44,10,2026-03-19,KernelARH,4,1.261054197228884,0.9510735935823073,1.713030006349152,0.9102131570875717
USDPEN,base_4x8,4,8,44,1,2026-03-09,PM,4,0.5502957246929914,0.2728846153846152,0.9726340969460485,0.23134268533886423
USDPEN,base_4x8,4,8,44,1,2026-03-09,PA,4,0.9945804201701783,0.7903416042098389,1.12073043180358,0.8651273144003099
USDPEN,base_4x8,4,8,44,1,2026-03-09,VAR1,4,60.48714019853507,47.748158127944635,86.58912664247464,37.064282548883234
USDPEN,base_4x8,4,8,44,1,2026-03-09,ARHinc,4,0.9878018855246932,0.7870202158588046,1.1087791965833405,0.8625490379135794
USDPEN,base_4x8,4,8,44,1,2026-03-09,KernelARH,4,1.0096676241462093,0.7943723113707564,1.1536119865987784,0.8687075134173835
USDPEN,base_4x8,4,8,44,5,2026-03-13,PM,4,0.6404128776392256,0.30242307692307685,1.1272431145251405,0.2684879066284831
USDPEN,base_4x8,4,8,44,5,2026-03-13,PA,4,1.0131604503849578,0.7957098716206865,1.1798090064977378,0.8485440202798501
USDPEN,base_4x8,4,8,44,5,2026-03-13,VAR1,4,160.53695176833955,123.69790414636718,231.97947763608698,95.33688618946111
USDPEN,base_4x8,4,8,44,5,2026-03-13,ARHinc,4,1.0057518187705812,0.7905433792407925,1.1660096691563695,0.8460100975889583
USDPEN,base_4x8,4,8,44,5,2026-03-13,KernelARH,4,1.0030360365220832,0.7832681286894452,1.1646197926055657,0.8422976528156325
USDPEN,base_4x8,4,8,44,10,2026-03-20,PM,4,1.1192544522342331,0.5945384615384612,1.9396684328938132,0.48879210929578
USDPEN,base_4x8,4,8,44,10,2026-03-20,PA,4,1.258738758958254,0.9627653805221237,1.692697238278079,0.906122945078929
USDPEN,base_4x8,4,8,44,10,2026-03-20,VAR1,4,124.28403562072468,91.94853828800053,181.22925070685363,71.17279640879536
USDPEN,base_4x8,4,8,44,10,2026-03-20,ARHinc,4,1.2478120021064174,0.9543778636618842,1.6724813991538428,0.9024183920524387
USDPEN,base_4x8,4,8,44,10,2026-03-20,KernelARH,4,1.2445634378716115,0.9422038292261636,1.6737620855361866,0.8950443131073678
USDPEN,base_4x8,4,8,44,1,2026-03-10,PM,4,0.22176780996903375,0.12050000000000007,0.3729321183298182,0.1127153664664646
USDPEN,base_4x8,4,8,44,1,2026-03-10,PA,4,1.0296934528532828,0.8184686708882609,1.2309060694219411,0.8772632025595126
USDPEN,base_4x8,4,8,44,1,2026-03-10,VAR1,4,3.5694595051805424,2.793461682959451,4.92034248092634,2.3596366113789293
USDPEN,base_4x8,4,8,44,1,2026-03-10,ARHinc,4,1.0145465002118212,0.8159517426838067,1.1806011426668777,0.8758816157158054
USDPEN,base_4x8,4,8,44,1,2026-03-10,KernelARH,4,1.0149695650610564,0.8112285319936512,1.181213959215647,0.8773703165132508
USDPEN,base_4x8,4,8,44,5,2026-03-16,PM,4,0.2630300509301318,0.1351923076923077,0.46992420018125153,0.1200025321683654
USDPEN,base_4x8,4,8,44,5,2026-03-16,PA,4,0.9469429912520763,0.7596965318046149,1.0665441820474313,0.8316207524172757
USDPEN,base_4x8,4,8,44,5,2026-03-16,VAR1,4,13.895882596499208,10.191417252932723,20.28724036984337,7.884312233999378
USDPEN,base_4x8,4,8,44,5,2026-03-16,ARHinc,4,0.955430349581266,0.7661159868731668,1.0818649002482508,0.8344819171823367
USDPEN,base_4x8,4,8,44,5,2026-03-16,KernelARH,4,1.1110596754004642,0.8647009487111093,1.4082125209200214,0.877794562963111
USDPEN,base_4x8,4,8,44,10,2026-03-23,PM,4,0.5801401521648423,0.37692307692307697,0.8855674843068214,0.3229936469873898
USDPEN,base_4x8,4,8,44,10,2026-03-23,PA,4,1.0154824068077675,0.7728753206359683,1.198418434081511,0.8363753158397235
USDPEN,base_4x8,4,8,44,10,2026-03-23,VAR1,4,26.92151501389432,19.85258951973028,39.307716934777446,15.286904595705932
USDPEN,base_4x8,4,8,44,10,2026-03-23,ARHinc,4,1.0538702881525464,0.8063622076020818,1.280921290518698,0.8451716749381749
USDPEN,base_4x8,4,8,44,10,2026-03-23,KernelARH,4,1.1630555053902984,0.8805225141583392,1.5100825429358733,0.871531528213043
USDPEN,base_4x8,4,8,44,1,2026-03-11,PM,4,0.1627957368086675,0.09834615384615379,0.22663134311497563,0.09675473571524144
USDPEN,base_4x8,4,8,44,1,2026-03-11,PA,4,0.9916696396508353,0.7748834315120937,1.1428002329573332,0.8564900779727306
USDPEN,base_4x8,4,8,44,1,2026-03-11,VAR1,4,7.65545339958678,5.934362358687741,10.94732875540343,4.6293653957050305
USDPEN,base_4x8,4,8,44,1,2026-03-11,ARHinc,4,0.991644294166274,0.7768825941226752,1.142648419883337,0.8568115778583915
USDPEN,base_4x8,4,8,44,1,2026-03-11,KernelARH,4,1.0001059647392292,0.7821491005252187,1.1537932752866538,0.8597373714736157
USDPEN,base_4x8,4,8,44,5,2026-03-17,PM,4,0.28142323724514706,0.14565384615384613,0.4847215274503067,0.1301554894755465
USDPEN,base_4x8,4,8,44,5,2026-03-17,PA,4,0.9690492368532099,0.7609404647144694,1.1117665906808747,0.8388062372264362
USDPEN,base_4x8,4,8,44,5,2026-03-17,VAR1,4,4.698105308957204,3.5812707491632914,6.789478415677699,2.807283771797595
USDPEN,base_4x8,4,8,44,5,2026-03-17,ARHinc,4,0.9708743255484518,0.7615490059197668,1.1143549941484032,0.8399242613387558
USDPEN,base_4x8,4,8,44,5,2026-03-17,KernelARH,4,1.0738454768640364,0.8110694772530881,1.3188842458381536,0.8693617445446897
USDPEN,base_4x8,4,8,44,10,2026-03-24,PM,4,0.7068710509649603,0.4442692307692307,1.1176293994678297,0.3715216225647821
USDPEN,base_4x8,4,8,44,10,2026-03-24,PA,4,1.096884212379715,0.8452417875002312,1.3854598836670635,0.8496781356117845
USDPEN,base_4x8,4,8,44,10,2026-03-24,VAR1,4,8.502835830301473,6.589271884046649,12.202872100737888,5.084330744860536
USDPEN,base_4x8,4,8,44,10,2026-03-24,ARHinc,4,1.0995729842471087,0.8454120383222387,1.391442118501778,0.8508515320681176
USDPEN,base_4x8,4,8,44,10,2026-03-24,KernelARH,4,1.3627020905270382,1.0177165144814135,1.8625773947694868,0.9453014583365237
USDPEN,base_4x8,4,8,44,1,2026-03-12,PM,4,0.15484312781253523,0.08657692307692291,0.24723879675716623,0.08961985931864695
USDPEN,base_4x8,4,8,44,1,2026-03-12,PA,4,0.9168830189343772,0.7303356813843052,1.0212502643164056,0.8169074133488877
USDPEN,base_4x8,4,8,44,1,2026-03-12,VAR1,4,10.865869910904024,8.335000132595049,15.679220369711745,6.425076121788676
USDPEN,base_4x8,4,8,44,1,2026-03-12,ARHinc,4,0.9191604614253971,0.7309233753322801,1.0230444987426892,0.8176615129991559
USDPEN,base_4x8,4,8,44,1,2026-03-12,KernelARH,4,0.9197209487296352,0.733938745362409,1.0243882232902861,0.8185194984269097
USDPEN,base_4x8,4,8,44,5,2026-03-18,PM,4,0.4239870847996705,0.18669230769230744,0.7739939267981132,0.17287976441599728
USDPEN,base_4x8,4,8,44,5,2026-03-18,PA,4,0.9544749053704721,0.7533064982258753,1.1247158590120512,0.8237946393166856
USDPEN,base_4x8,4,8,44,5,2026-03-18,VAR1,4,7.24584702290303,5.468752467176924,10.652245018875329,4.179228664094356
USDPEN,base_4x8,4,8,44,5,2026-03-18,ARHinc,4,0.9597239101510002,0.756543287050882,1.137156523729969,0.8250374747411479
USDPEN,base_4x8,4,8,44,5,2026-03-18,KernelARH,4,1.0075305432821229,0.7813497322592368,1.2403349089833795,0.8382806090811075
USDPEN,base_4x8,4,8,44,10,2026-03-25,PM,4,0.4040520720440336,0.2781923076923079,0.5717057602866934,0.23953364194138305
USDPEN,base_4x8,4,8,44,10,2026-03-25,PA,4,1.0341710883716868,0.8045623435007965,1.2040630165823518,0.8552944377468901
USDPEN,base_4x8,4,8,44,10,2026-03-25,VAR1,4,11.80930522984057,8.949356914830142,17.230446960718677,6.81283999821121
USDPEN,base_4x8,4,8,44,10,2026-03-25,ARHinc,4,1.0394347978187994,0.8089575089494461,1.2134987828560897,0.8569761834249741
USDPEN,base_4x8,4,8,44,10,2026-03-25,KernelARH,4,1.1868405449314356,0.8944848135133234,1.484519294285628,0.9067267614754009
USDPEN,base_4x8,4,8,44,1,2026-03-13,PM,4,0.048287998190345134,0.027615384615384667,0.07693405821193433,0.028793893843367595
USDPEN,base_4x8,4,8,44,1,2026-03-13,PA,4,0.9018589199386631,0.7264188418079407,1.0022142928658255,0.8074729878731246
USDPEN,base_4x8,4,8,44,1,2026-03-13,VAR1,4,11.401987251921529,8.716484576143257,16.475656336404445,6.724170699193237
USDPEN,base_4x8,4,8,44,1,2026-03-13,ARHinc,4,0.902330302345459,0.723934407334247,0.9988906037189159,0.8078738976824398
USDPEN,base_4x8,4,8,44,1,2026-03-13,KernelARH,4,0.9024305067670426,0.7270475109631657,0.9962697625759114,0.8088192535334853
USDPEN,base_4x8,4,8,44,5,2026-03-19,PM,4,0.5906128254748494,0.3345000000000001,1.0105346438349763,0.2785090842923287
USDPEN,base_4x8,4,8,44,5,2026-03-19,PA,4,1.0053812463519018,0.7826555128120772,1.1800291414801187,0.8397561230729654
USDPEN,base_4x8,4,8,44,5,2026-03-19,VAR1,4,2.933009797988119,2.2115536844684813,4.302877507309495,1.7583773167104162
USDPEN,base_4x8,4,8,44,5,2026-03-19,ARHinc,4,1.0155445753178385,0.7862361756939449,1.2029407880105523,0.8421956717475018
USDPEN,base_4x8,4,8,44,5,2026-03-19,KernelARH,4,1.0941487385545272,0.8441869475171218,1.3754209429171391,0.8623962776085271
USDPEN,base_4x8,4,8,44,10,2026-03-26,PM,4,0.3788393205162723,0.27807692307692344,0.5454483030151873,0.23024976137217001
USDPEN,base_4x8,4,8,44,10,2026-03-26,PA,4,0.9940754390644945,0.7714397989112017,1.1156241020074549,0.8487052409220394
USDPEN,base_4x8,4,8,44,10,2026-03-26,VAR1,4,19.87213096328399,14.89482135550407,29.118087315853384,11.279806236479596
USDPEN,base_4x8,4,8,44,10,2026-03-26,ARHinc,4,1.0021731260290911,0.7753946108494953,1.13058309626137,0.8518787397422058
USDPEN,base_4x8,4,8,44,10,2026-03-26,KernelARH,4,1.1902754364009795,0.8974182163570701,1.4990755780539293,0.9085799024574776
USDPEN,coarse_4x6,4,6,44,1,2025-04-07,PM,3,0.06640964075053692,0.05088461538461535,0.08671594952963994,0.04955393458390469
USDPEN,coarse_4x6,4,6,44,1,2025-04-07,PA,3,0.8851127755022249,0.6681416329096144,0.6660742198793193,1.0914771389016924
USDPEN,coarse_4x6,4,6,44,1,2025-04-07,VAR1,3,0.883843974705553,0.6565490601142698,0.6434492218641656,1.0953218901456436
USDPEN,coarse_4x6,4,6,44,1,2025-04-07,ARHinc,3,0.8956435583450384,0.6849650166734952,0.6946940034031096,1.094162320552924
USDPEN,coarse_4x6,4,6,44,1,2025-04-07,KernelARH,3,0.9300940817952658,0.7349544134171551,0.7828847032638672,1.1034298864809058
USDPEN,coarse_4x6,4,6,44,5,2025-04-11,PM,3,0.17576768430560233,0.1367692307692308,0.19418374241512995,0.13741553888243135
USDPEN,coarse_4x6,4,6,44,5,2025-04-11,PA,3,0.8993057603055628,0.6750949738576042,0.6838821296369401,1.109237821308405
USDPEN,coarse_4x6,4,6,44,5,2025-04-11,VAR1,3,0.9665648578729406,0.7433514841920306,0.7808432307998328,1.1464819333602227
USDPEN,coarse_4x6,4,6,44,5,2025-04-11,ARHinc,3,0.8974515423804484,0.6724501737885079,0.6898086842728935,1.1073585563526538
USDPEN,coarse_4x6,4,6,44,5,2025-04-11,KernelARH,3,0.9523036913286537,0.7427596784785158,0.8666833071842678,1.1190154431611656
USDPEN,coarse_4x6,4,6,44,10,2025-04-18,PM,3,0.2616032301023824,0.1696923076923078,0.22563184802105474,0.2607350017593603
USDPEN,coarse_4x6,4,6,44,10,2025-04-18,PA,3,0.9889114441869823,0.7664685274648723,0.790448287807354,1.1720800481724658
USDPEN,coarse_4x6,4,6,44,10,2025-04-18,VAR1,3,1.0590481448241564,0.8105478726791291,0.827036510724966,1.2341198328154848
USDPEN,coarse_4x6,4,6,44,10,2025-04-18,ARHinc,3,1.0037562767877397,0.7836587724851717,0.8109131294798763,1.1814725919243603
USDPEN,coarse_4x6,4,6,44,10,2025-04-18,KernelARH,3,1.114610332763409,0.9073562768318482,1.0283132054144026,1.2289767931665614
USDPEN,coarse_4x6,4,6,44,1,2025-04-08,PM,3,0.13010812810889255,0.10319230769230776,0.1565488578909952,0.08872048609544379
USDPEN,coarse_4x6,4,6,44,1,2025-04-08,PA,3,0.8711339881381884,0.648627945314457,0.6431553150448185,1.0766653853783004
USDPEN,coarse_4x6,4,6,44,1,2025-04-08,VAR1,3,0.9099813757733903,0.6956928147816323,0.7337392925299541,1.0906469546688067
USDPEN,coarse_4x6,4,6,44,1,2025-04-08,ARHinc,3,0.8699741460714723,0.6474243513919438,0.6397509856699508,1.076539390911858
USDPEN,coarse_4x6,4,6,44,1,2025-04-08,KernelARH,3,0.9711579153871245,0.7661069523202674,0.8614136220271933,1.1091094831639106
USDPEN,coarse_4x6,4,6,44,5,2025-04-14,PM,3,0.2984135134339598,0.1986923076923077,0.3200422067506169,0.2674012562911673
USDPEN,coarse_4x6,4,6,44,5,2025-04-14,PA,3,0.9975086039674079,0.7795396653039621,0.7962802346283189,1.1789530303985942
USDPEN,coarse_4x6,4,6,44,5,2025-04-14,VAR1,3,1.1251468328385414,0.8939260104856613,1.008763627546139,1.254066805755269
USDPEN,coarse_4x6,4,6,44,5,2025-04-14,ARHinc,3,0.9955240641610433,0.778148993524798,0.7918490502939735,1.1780670638037622
USDPEN,coarse_4x6,4,6,44,5,2025-04-14,KernelARH,3,0.9972972537005513,0.7793946204046485,0.793999145799551,1.1792899396967835
USDPEN,coarse_4x6,4,6,44,10,2025-04-21,PM,3,0.3072004482168205,0.19700000000000017,0.37627014634768924,0.261288642438053
USDPEN,coarse_4x6,4,6,44,10,2025-04-21,PA,3,0.9934639169025257,0.7801555799966914,0.810945408015816,1.1721817352507482
USDPEN,coarse_4x6,4,6,44,10,2025-04-21,VAR1,3,1.0672876821664161,0.8294394386414025,0.87976118602431,1.2309350024489984
USDPEN,coarse_4x6,4,6,44,10,2025-04-21,ARHinc,3,0.9911081121424454,0.7775425178212637,0.805034499698809,1.1713121504885329
USDPEN,coarse_4x6,4,6,44,10,2025-04-21,KernelARH,3,0.9931427541809735,0.7796367000067315,0.8092724672663818,1.1722820735163433
USDPEN,coarse_4x6,4,6,44,1,2025-04-09,PM,3,0.15409069507174125,0.12350000000000012,0.2196134153708175,0.09928940983971833
USDPEN,coarse_4x6,4,6,44,1,2025-04-09,PA,3,0.8727232574278703,0.6502146527379046,0.6436187580984617,1.0805508029759372
